timestamp_utc,ticker,mint,price_usd,session,source
2026-09-14T00:05:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.528632401005,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.2740755122092,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6033901826784,weekend,jupiter-price-v3
2026-09-14T00:10:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.1406050616972,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.20419933552023,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.8711154244735,weekend,jupiter-price-v3
2026-09-14T00:15:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4300917554958,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,215.16653896904134,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.6930953518552,weekend,jupiter-price-v3
2026-09-14T00:20:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.94165916592,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.83811583024234,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.9444554743605,weekend,jupiter-price-v3
2026-09-14T00:25:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.8319074839037,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.5552683443728,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.8122610100481,weekend,jupiter-price-v3
2026-09-14T00:30:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.9709904898784,weekend,jupiter-price-v3
2026-09-14T00:35:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.34712572029537,weekend,jupiter-price-v3
2026-09-14T00:35:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.5314083671401,weekend,jupiter-price-v3
2026-09-14T00:35:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.0742076499687,weekend,jupiter-price-v3
2026-09-14T00:40:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.6178157504071,weekend,jupiter-price-v3
2026-09-14T00:40:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.2987717662095,weekend,jupiter-price-v3
2026-09-14T00:40:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.1998760659484,weekend,jupiter-price-v3
2026-09-14T00:45:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.5747738382809,weekend,jupiter-price-v3
2026-09-14T00:45:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.6759336115114,weekend,jupiter-price-v3
2026-09-14T00:45:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.136995597742,weekend,jupiter-price-v3
2026-09-14T00:50:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.44398999183304,weekend,jupiter-price-v3
2026-09-14T00:50:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.3822947037098,weekend,jupiter-price-v3
2026-09-14T00:50:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.9940216865392,weekend,jupiter-price-v3
2026-09-14T00:55:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.54048590747135,weekend,jupiter-price-v3
2026-09-14T00:55:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,361.24537890561265,weekend,jupiter-price-v3
2026-09-14T00:55:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.013598778039,weekend,jupiter-price-v3
2026-09-14T01:00:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.79323584059796,weekend,jupiter-price-v3
2026-09-14T01:00:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.5120209240545,weekend,jupiter-price-v3
2026-09-14T01:00:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.2138841012564,weekend,jupiter-price-v3
2026-09-14T01:05:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.4256166102876,weekend,jupiter-price-v3
2026-09-14T01:05:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.91485794200355,weekend,jupiter-price-v3
2026-09-14T01:05:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.0025234210837,weekend,jupiter-price-v3
2026-09-14T01:10:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.27476594957687,weekend,jupiter-price-v3
2026-09-14T01:10:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,360.0926772935843,weekend,jupiter-price-v3
2026-09-14T01:10:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.0508627459045,weekend,jupiter-price-v3
2026-09-14T01:15:01Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.27468522877368,weekend,jupiter-price-v3
2026-09-14T01:15:01Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.7618028727271,weekend,jupiter-price-v3
2026-09-14T01:15:01Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,761.4938418221853,weekend,jupiter-price-v3
2026-09-14T01:20:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.41520133936848,weekend,jupiter-price-v3
2026-09-14T01:20:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.721606184387,weekend,jupiter-price-v3
2026-09-14T01:20:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.9525186567619,weekend,jupiter-price-v3
2026-09-14T01:25:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.33954996935898,weekend,jupiter-price-v3
2026-09-14T01:25:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,358.7550996649259,weekend,jupiter-price-v3
2026-09-14T01:25:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,760.8847049056207,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.53350520643247,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.8011142411796,weekend,jupiter-price-v3
2026-09-14T01:30:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.7787288288808,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,214.32577932985816,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,359.2146837163988,weekend,jupiter-price-v3
2026-09-14T01:35:00Z,SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,759.806895328752,weekend,jupiter-price-v3
